bill_code,name,category_id,barcode,tax_id,mrp,selling_price,cost_price,landing_cost,stock_qty
19920040,RING,ORNAMENTS,9000020310012,GST 3%,50,40,20,20,16
19930040,RING,ORNAMENTS,9000020320011,GST 3%,50,40,20,20,6
19940030,RING,ORNAMENTS,9000020330010,GST 3%,35,30,15,15,12
19950010,KAMMAL,ORNAMENTS,9000020340019,GST 3%,15,10,4,4,31
19960035,KAMMAL,ORNAMENTS,9000020350018,GST 3%,45,35,20,20,-1
19970020,KAMMAL,ORNAMENTS,9000020360017,GST 3%,25,20,9,9,24
19980030,KAMMAL,ORNAMENTS,9000020370016,GST 3%,40,30,20,20,7
19990025,KAMMAL,ORNAMENTS,9000020380015,GST 3%,30,25,15,15,1
20000018,MYLANCHI,COSMETICS,9000020390014,GST 12%,20,18,10,10,28
20010022,MYLAANCHI,COSMETICS,9000020400010,GST 12%,25,22,10,10,18
20020010,MYLAANCHI,COSMETICS,9000020410019,GST 12%,10,10,5,5,23
20030018,MYLAANCHI,COSMETICS,9000020420018,GST 12%,20,18,10,10,-4
20040012,HAIR BAND,FANCY,9000020430017,GST 12%,15,12,3,3,6
20050015,HAIR BAND,FANCY,9000020440016,GST 12%,20,15,5,5,13
20060015,HAIR BAND,FANCY,9000020450015,GST 12%,20,15,6,6,9
20070012,HAIR BAND,FANCY,9000020460014,GST 12%,15,12,4,4,12
20080012,HAIR BAND,FANCY,9000020470013,GST 12%,15,12,3,3,6
20090020,HAIR BAND,FANCY,9000020480012,GST 12%,25,20,9,9,0
20100025,HAIR BAND,FANCY,9000020490011,GST 12%,30,25,16,16,5
20110015,HAIR BAND,FANCY,9000020500017,GST 12%,20,15,6,6,0
20120010,HAIR BAND,FANCY,9000020510016,GST 12%,15,10,3,3,4
20140015,HAIR BOW,FANCY,9000020520015,GST 12%,20,15,8,8,-8
20150020,HAIR BOW,FANCY,9000020530014,GST 12%,30,20,10,10,2
20160020,EYEBROW PENCIL,FANCY,9000020540013,GST 12%,25,20,11,11,16
20170050,BANGLES,FANCY,9000020550012,GST 12%,50,50,13,13,-28.5
20180100,BANGLES,ORNAMENTS,9000020560011,GST 3%,125,100,81,81,67.5
22240025,BANGLES,ORNAMENTS,9000020570010,GST 3%,35,25,12,12,-31.5
22250080,BANGLES,ORNAMENTS,9000020580019,GST 3%,100,80,65,65,109
22260075,BANGLES,ORNAMENTS,9000020590018,GST 3%,100,75,65,65,0
22270060,BANGLES,ORNAMENTS,9000020600014,GST 3%,80,60,44,44,14
22280075,BANGLES,ORNAMENTS,9000020610013,GST 3%,100,75,58,58,8.5
22290090,BANGLES,ORNAMENTS,9000020620012,GST 3%,110,90,72,72,1
22300085,BANGLES,ORNAMENTS,9000020630011,GST 3%,120,85,75,75,-0.5
22310065,BANGLES,ORNAMENTS,9000020640010,GST 3%,95,65,50,50,4
22320032,BANGLES,ORNAMENTS,9000020650019,GST 3%,50,30,18,18,-22
22330080,BANGLES,ORNAMENTS,9000020660018,GST 3%,100,80,60,60,-27.5
22340015,COMB,FANCY,9000020670017,GST 5%,25,15,10,10,3
22350010,COMB,FANCY,9000020680016,GST 5%,15,10,5,5,14
22360020,EERUKOLLI,FANCY,9000020690015,GST 5%,30,20,8,8,26
22370250,HAIR STYLE,FANCY,9000020700011,GST 5%,300,250,200,200,0
22380200,HAIR STYLE,FANCY,9000020710010,GST 5%,250,200,104,104,1
22390200,HAIR STYLE,FANCY,9000020720019,GST 5%,250,200,140,140,1
22400180,HAIR STYLE,FANCY,9000020730018,GST 5%,300,250,220,220,-1
22420020,COMB,FANCY,9000020740017,GST 5%,30,20,6,6,1
22430022,COMB,FANCY,9000020750016,GST 5%,32,22,8,8,1
22440022,COMB,FANCY,9000020760015,GST 5%,32,22,8,8,6
22450010,COMB,FANCY,9000020770014,GST 12%,15,10,5,5,-28
22460012,COMB,FANCY,9000020780013,GST 12%,15,12,5,5,2
22470020,COMB,FANCY,9000020790012,GST 12%,25,20,14,14,1
22480030,LIP BALM,COSMETICS,9000020800018,GST 12%,30,30,7,7,13
22490165,LIP BALM,FANCY,9000020810017,GST 12%,165,165,30,30,12
22500025,COMB,FANCY,9000020820016,GST 12%,50,25,14,14,5
22510020,COMB,FANCY,9000020830015,GST 12%,30,20,10,10,11
22520010,SAFETY PIN,FANCY,9000020840014,GST 12%,15,10,3,3,172
22530025,SAFETY PIN,FANCY,9000020850013,GST 12%,40,25,15,15,55
22540023,SAFETY PIN,FANCY,9000020860012,GST 12%,25,23,17,17,18
22550025,REMOVER ,FANCY,9000020870011,GST 12%,35,25,10,10,39
22560015,MOTTU PIN,FANCY,9000020880010,GST 12%,25,15,5,5,12
22570020,MOTTU PIN,FANCY,9000020890019,GST 12%,30,20,12,12,5
22580035,LIP GLOSS,FANCY,9000020900015,GST 12%,50,35,21,21,7
22590010,HAIR PIN,FANCY,9000020910014,GST 12%,20,10,3,3,17
22600035,DAZ EYEBROW PENCIL,FANCY,9000020920013,GST 12%,35,35,25,25,12
22610015,SAFETY PIN,FANCY,9000020930012,GST 12%,25,15,9,9,46
22620025,REMOVER,FANCY,9000020940011,GST 12%,35,25,13,13,13
22630023,ARAPPATTA,ORNAMENTS,9000020950010,GST 3%,40,23,11,11,7
22640018,ILAKKATHAALI,ORNAMENTS,9000020960019,GST 3%,30,18,9,9,9
22650022,BANGLES,ORNAMENTS,9000020970018,GST 3%,30,22,12,12,124
22660030,TICK TICK,FANCY,9000020980017,GST 12%,40,30,20,20,5
22670035,TICK TICK,FANCY,9000020990016,GST 12%,50,35,21,21,5
22680015,TICK TICK,FANCY,9000021000011,GST 12%,25,15,8,8,13
22690070,HAIR CLIP,FANCY,9000021010010,GST 12%,100,70,54,54,10
22700060,HAIR CLIP,FANCY,9000021020019,GST 12%,80,60,40,40,-2
22710075,HAIR CLIP,FANCY,9000021030018,GST 12%,105,75,60,60,10
22720120,HAIR CLIP,FANCY,9000021040017,GST 12%,150,120,72,72,1
22730120,HAIR CLIP,FANCY,9000021050016,GST 12%,150,120,100,100,3
27740045,HAIR CLIP,FANCY,9000021060015,GST 12%,60,45,30,30,0
22750032,HAIR CLIP,FANCY,9000021070014,GST 12%,45,32,21,21,8
22760018,TICK TICK,FANCY,9000021080013,GST 12%,25,18,11,11,10
22770010,TICK TICK,FANCY,9000021090012,GST 12%,15,10,5,5,8
22780030,TICK TICK,FANCY,9000021100018,GST 12%,40,30,20,20,18
22790010,TICK TICK,FANCY,9000021110017,GST 12%,15,10,3,3,10
22800018,TICK TICK,FANCY,9000021120016,GST 12%,25,18,12,12,6
22810008,TICK TICK,FANCY,9000021130015,GST 12%,10,8,4,4,0
22820018,HAIR CLIP,FANCY,9000021140014,GST 12%,25,18,10,10,11
22830014,HAIR CLIP,FANCY,9000021150013,GST 12%,20,14,7,7,22
22840008,TICK TICK,FANCY,9000021160012,GST 12%,12,8,4,4,-1
22850012,TICK TICK,FANCY,9000021170011,GST 12%,18,12,5,5,11
22860010,TICK TICK,FANCY,9000021180010,GST 12%,15,10,4,4,4
22870015,TICK TICK,FANCY,9000021190019,GST 12%,20,15,8,8,3
22880015,TICK TICK,FANCY,9000021200015,GST 12%,20,15,7,7,6
22890020,TICK TICK,FANCY,9000021210014,GST 12%,25,20,11,11,2
2290025,TICK TICK,FANCY,9000021220013,GST 12%,35,25,17,17,11
22910010,TICK TICK,FANCY,9000021230012,GST 12%,15,10,5,5,8
22920015,TICK TICK,FANCY,9000021240011,GST 12%,20,15,7,7,3
22930018,TICK TICK,FANCY,9000021250010,GST 12%,25,18,10,10,2
22940018,TICK TICK,FANCY,9000021260019,GST 12%,25,18,9,9,0
22950035,TICK TICK,FANCY,9000021270018,GST 12%,45,35,28,28,8
22960035,TICK TICK,FANCY,9000021280017,GST 12%,45,35,26,26,2
22970015,TICK TICK,FANCY,9000021290016,GST 12%,23,15,9,9,11
22980035,TICK TICK,FANCY,9000021300012,GST 12%,45,38,32,32,6
23000010,TICK TICK,FANCY,9000021310011,GST 12%,15,10,5,5,8
23010008,TICK TICK,FANCY,9000021320010,GST 12%,10,8,4,4,-3
23020022,TICK TICK,FANCY,9000021330019,GST 12%,30,22,16,16,8
23030020,TICK TICK,FANCY,9000021340018,GST 12%,25,20,14,14,5
23040020,TICK TICK,FANCY,9000021350017,GST 12%,25,20,16,16,3
23050028,TICK TICK,FANCY,9000021360016,GST 12%,35,28,21,21,12
23070026,TICK TICK,FANCY,9000021370015,GST 12%,30,26,21,21,1
23080015,TICK TICK,FANCY,9000021380014,GST 12%,25,15,9,9,14
23090028,HAIR CLIP,FANCY,9000021390013,GST 12%,35,28,18,18,6
23100036,NAIL POLISH,COSMETICS,9000021400019,GST 12%,40,36,18,18,12
23110040,NAIL POLISH,COSMETICS,9000021410018,GST 12%,60,40,11,11,1
23120030,NAIL POLISH,COSMETICS,9000021420017,GST 12%,45,30,9,9,12
23130030,NAIL POLISH,COSMETICS,9000021430016,GST 12%,45,30,9,9,16
23140025,NAIL POLISH,COSMETICS,9000021440015,GST 12%,35,25,10,10,5
23150040,HAIR CLIP,FANCY,9000021450014,GST 12%,50,40,30,30,-2
23160035,HAIR CLIP,FANCY,9000021460013,GST 12%,45,35,25,25,-5
23170070,HAIR CLIP,FANCY,9000021470012,GST 12%,85,70,60,60,15
23180030,HAIR CLIP,FANCY,9000021480011,GST 12%,40,30,24,24,8
23190045,HAIR CLIP,FANCY,9000021490010,GST 12%,55,45,40,40,-1
23200015,HAIR CLIP,FANCY,9000021500016,GST 12%,25,15,9,9,3
23210020,HAIR CLIP,FANCY,9000021510015,GST 12%,26,20,13,13,4
23220015,HAIR CLIP,FANCY,9000021520014,GST 12%,20,15,8,8,12
23230012,HAIR CLIP,FANCY,9000021530013,GST 12%,20,12,6,6,6
23240018,HAIR CLIP,FANCY,9000021540012,GST 12%,25,18,9,9,0
23250020,HAIR CLIP,FANCY,9000021550011,GST 12%,28,20,15,15,4
23260012,HAIR CLIP,FANCY,9000021560010,GST 12%,20,12,6,6,-1
23270028,HAIR CLIP,FANCY,9000021570019,GST 12%,35,28,22,22,4
23280030,HAIR CLIP,FANCY,9000021580018,GST 12%,40,30,24,24,-6
23290035,HAIR CLIP,FANCY,9000021590017,GST 12%,45,35,25,25,2
23310025,HAIR CLIP,FANCY,9000021600013,GST 12%,30,25,15,15,8
23320055,HAIR CLIP,FANCY,9000021610012,GST 12%,60,55,40,40,11
23330012,HAIR CLIP,FANCY,9000021620011,GST 12%,20,12,6,6,4
23340018,HAIR CLIP,FANCY,9000021630010,GST 12%,25,18,14,14,11
23350030,HAIR CLIP,FANCY,9000021640019,GST 12%,42,30,20,20,9
23360010,TICK TICK,FANCY,9000021650018,GST 12%,15,10,4,4,117
23370008,TICK TICK,FANCY,9000021660017,GST 12%,15,8,3,3,152
23380012,MOTTU PIN,FANCY,9000021670016,GST 12%,20,12,5,5,11
23390020,HAIR CLIP,FANCY,9000021680015,GST 12%,30,20,14,14,9
23400015,HAIR CLIP,FANCY,9000021690014,GST 12%,25,15,9,9,0
23410030,HAIR CLIP,FANCY,9000021700010,GST 12%,35,30,23,23,0
23420130,BANGLES,FANCY,9000021710019,GST 12%,145,130,115,115,1
23430018,BANGLES,FANCY,9000021720018,GST 12%,25,18,12,12,16
23440010,BANGLES,FANCY,9000021730017,GST 12%,20,10,8,8,23
23450015,BANGLES,FANCY,9000021740016,GST 12%,25,15,9,9,105
24460125,BANGLES,FANCY,9000021750015,GST 12%,150,125,100,100,-2
23470015,BANGLES,FANCY,9000021760014,GST 12%,25,15,8,8,48
23480020,BANGLES,FANCY,9000021770013,GST 12%,25,20,12,12,72
23490010,BANGLES,FANCY,9000021780012,GST 12%,20,10,6,6,152
23500068,BANGLES,FANCY,9000021790011,GST 12%,75,68,57,57,9.5
23510040,BANGLES,FANCY,9000021800017,GST 12%,50,40,30,30,9.5
23520500,CHILANKA,FANCY,9000021810016,GST 18%,650,500,375,375,0
23530475,CHILANKA,FANCY,9000021820015,GST 18%,625,475,325,325,1
23540350,CHILANKA,FANCY,9000021830014,GST 18%,400,350,250,250,1
23550275,CHILANKA,FANCY,9000021840013,GST 18%,325,275,160,160,1
23560025,SEA COIN MAALA,ORNAMENTS,9000021850012,GST 3%,35,25,11,11,9
23570085,EYE SHADOW,ORNAMENTS,9000021860011,GST 3%,100,85,65,65,5
23580090,MOTTU PIN,ORNAMENTS,9000021870010,GST 3%,110,90,78,78,2
23590105,MOTTU PIN,ORNAMENTS,9000021880019,GST 3%,125,105,84,84,3
23600055,KAMMAL,ORNAMENTS,9000021890018,GST 3%,70,55,42,42,7
23610018,KAMMAL,ORNAMENTS,9000021900014,GST 3%,25,18,12,12,4
23620275,EYE LINER,COSMETICS,9000021910013,GST 12%,310,275,250,250,0
23630018,COMB,COSMETICS,9000021920012,GST 12%,25,18,13,13,1
23640015,SURUMA,COSMETICS,9000021930011,GST 12%,30,15,8,8,30
236550020,LIPGLOSS,COSMETICS,9000021940010,GST 12%,30,20,10,10,12
23660080,EYE LINER,COSMETICS,9000021950019,GST 12%,95,80,66,66,9
23670070,2X1 COLOR,COSMETICS,9000021960018,GST 12%,70,70,60,60,2
23680015,COMB,COSMETICS,9000021970017,GST 12%,20,15,10,10,17
23690015,EYE LINER PENCIL,COSMETICS,9000021980016,GST 12%,25,15,6,6,12
23700025,HAIR CLIP,FANCY,9000021990015,GST 12%,35,25,15,15,6
23710045,HAIR CLIP,FANCY,9000022000010,GST 12%,50,45,33,33,7
23720060,KAAJAL,COSMETICS,9000022010019,GST 12%,60,60,48,48,2
23730025,LIP LINER,COSMETICS,9000022020018,GST 12%,35,25,14,14,23
23740020,EYE LINER PENCIL,COSMETICS,9000022030017,GST 12%,35,20,9,9,8
23750030,SURUMA,COSMETICS,9000022040016,GST 12%,30,30,16,16,2
23760050,MUSKARAR,COSMETICS,9000022050015,GST 12%,65,50,33,33,2
23770025,LIP LINER ,COSMETICS,9000022060014,GST 12%,30,25,14,14,36
23780065,MUSCKARA,COSMETICS,9000022070013,GST 12%,80,65,42,42,3
23790095,MUSCKARA,COSMETICS,9000022080012,GST 12%,95,95,75,75,-1
23800030,LIP BALM,COSMETICS,9000022090011,GST 12%,30,30,10,10,5
23810120,LIP BALM,COSMETICS,9000022100017,GST 12%,120,120,60,60,14
23820025,HAIR CLIP,FANCY,9000022110016,GST 12%,35,25,15,15,-7
23830150,MAALA,ORNAMENTS,9000022120015,GST 3%,175,150,48,48,0
23840030,EYE LASH,COSMETICS,9000022130014,GST 12%,35,30,13,13,15
23850003,HAIR CLIP,FANCY,9000022140013,GST 12%,4,3,1.92,1.92,59
23860130,EYE LINER,COSMETICS,9000022150012,GST 12%,140,130,100,100,12
23870020,LIP GLOWS,COSMETICS,9000022160011,GST 12%,20,20,10,10,11
23880070,HAIR CLIP,FANCY,9000022170010,GST 12%,87,70,48,48,11
23890040,KAJAL,COSMETICS,9000022180019,GST 12%,45,40,21,21,24.5
23900095,BANGLES,ORNAMENTS,9000022190018,GST 3%,110,95,85,85,3
23910110,BANGLES,ORNAMENTS,9000022200014,GST 3%,120,110,90,90,4
23920085,BANGLES,ORNAMENTS,9000022210013,GST 3%,105,80,70,70,3
23930060,BANGLES,ORNAMENTS,9000022220012,GST 3%,75,60,45,45,6.5
23940045,BANGLES,ORNAMENTS,9000022230011,GST 3%,50,45,33,33,-2
23950038,BANGLES,ORNAMENTS,9000022240010,GST 3%,43,38,27,27,3
23960075,BANGLES,ORNAMENTS,9000022250019,GST 3%,93,75,57,57,1
23970060,BANGLES,ORNAMENTS,9000022260018,GST 3%,75,60,48,48,-0.5
23980050,BANGLES,ORNAMENTS,9000022270017,GST 3%,65,50,36,36,0
23990035,BANGLES,ORNAMENTS,9000022280016,GST 3%,40,35,24,24,3
24000040,BANGLES,ORNAMENTS,9000022290015,GST 3%,48,40,20,20,9
24010033,BANGLES,ORNAMENTS,9000022300011,GST 3%,40,33,24,24,9
24020050,BANGLES,ORNAMENTS,9000022310010,GST 3%,56,50,30,30,3
24030020,BANGLES,ORNAMENTS,9000022320019,GST 3%,35,30,20,20,11
24040073,BANGLES,ORNAMENTS,9000022330018,GST 3%,80,73,30,30,9
24050030,BANGLES,ORNAMENTS,9000022340017,GST 3%,45,30,12,12,30
24060035,BANGLES,ORNAMENTS,9000022350016,GST 3%,40,35,15,15,60.5
24070015,BANGLES,ORNAMENTS,9000022360015,GST 3%,20,15,9,9,-26
24050010,BUSH,ORNAMENTS,9000022370014,GST 3%,15,10,5,5,0
24090020,MAALA,ORNAMENTS,9000022380013,GST 3%,28,20,10,10,3
24100050,MAALA,ORNAMENTS,9000022390012,GST 3%,90,50,30,30,3
24110045,MAALA,ORNAMENTS,9000022400018,GST 3%,60,45,17,17,1
24120060,MAALA,ORNAMENTS,9000022410017,GST 3%,75,60,36,36,3
24130058,MAALA,ORNAMENTS,9000022420016,GST 3%,70,58,30,30,0
24140048,MAALA,ORNAMENTS,9000022430015,GST 3%,55,48,36,36,0
24150130,MAALA,ORNAMENTS,9000022440014,GST 3%,150,130,80,80,5
24160480,MAALA,ORNAMENTS,9000022450013,GST 3%,520,480,365,365,0
24170410,MAALA,ORNAMENTS,9000022460012,GST 3%,480,410,310,310,0
24180430,MAALA,ORNAMENTS,9000022470011,GST 3%,485,430,325,325,1
24190500,MAALA,ORNAMENTS,9000022480010,GST 3%,580,500,400,400,1
24200415,MAALA,ORNAMENTS,9000022490019,GST 3%,450,415,315,315,1
24210380,MAALA,ORNAMENTS,9000022500015,GST 3%,420,380,300,300,0
24220030,HAIR STYLE,ORNAMENTS,9000022510014,GST 3%,35,30,18,18,6
24230035,HAIR STYLE,FANCY,9000022520013,GST 5%,45,35,18,18,4
24240020,HAIR STYLE,FANCY,9000022530012,GST 5%,30,20,10,10,10
24250015,HAIR STYLE,FANCY,9000022540011,GST 5%,25,15,5,5,55
24260028,HAIR STYLE,FANCY,9000022550010,GST 5%,35,18,15,15,12
24270030,HAIR STYLE,FANCY,9000022560019,GST 5%,35,30,17,17,10
24280480,MAALA,ORNAMENTS,9000022570018,GST 3%,500,480,440,440,0
24290500,MAALA,ORNAMENTS,9000022580017,GST 3%,550,500,475,475,0
24300625,MAALA,ORNAMENTS,9000022590016,GST 3%,650,625,625,625,0
24310600,MAALA,ORNAMENTS,9000022600012,GST 3%,625,600,500,500,1
24320625,MAALA,ORNAMENTS,9000022610011,GST 3%,650,625,625,625,0
24330325,MAALA,ORNAMENTS,9000022620010,GST 3%,350,325,250,250,0
24340575,MAALA,ORNAMENTS,9000022630019,GST 3%,600,575,575,575,1
24350550,MAALA,ORNAMENTS,9000022640018,GST 3%,600,550,500,500,-1
24360650,MAALA,ORNAMENTS,9000022650017,GST 3%,675,650,625,625,1
24370625,MAALA,ORNAMENTS,9000022660016,GST 3%,650,625,625,625,1
24380485,MAALA,ORNAMENTS,9000022670015,GST 3%,490,485,475,475,0
24390515,MAALA,ORNAMENTS,9000022680014,GST 3%,525,515,515,515,0
25000210,MAALA,ORNAMENTS,9000022690013,GST 3%,250,210,135,135,5
25010250,MAALA,ORNAMENTS,9000022700019,GST 3%,300,250,200,200,2
25020175,MAALA,ORNAMENTS,9000022710018,GST 3%,200,175,115,115,2
25010210,MAALA,ORNAMENTS,9000022720017,GST 3%,250,210,150,150,0
25040275,MAALA,ORNAMENTS,9000022730016,GST 3%,300,275,225,225,2
25050325,MAALA,ORNAMENTS,9000022740015,GST 3%,350,325,270,270,1
25060575,MAALA,ORNAMENTS,9000022750014,GST 3%,650,575,475,475,0
25070525,MAALA,ORNAMENTS,9000022760013,GST 3%,630,525,405,405,1
25080615,MAALA,ORNAMENTS,9000022770012,GST 3%,650,615,515,515,1
25090810,MAALA,ORNAMENTS,9000022780011,GST 3%,950,810,675,675,1
25100675,MAALA,ORNAMENTS,9000022790010,GST 3%,850,675,550,550,-1
25110910,MAALA,ORNAMENTS,9000022800016,GST 3%,980,910,800,800,1
25120025,MAALA,ORNAMENTS,9000022810015,GST 3%,35,25,19,19,1
25130022,MAALA,ORNAMENTS,9000022820014,GST 3%,30,22,16,16,16
25140020,MAALA,ORNAMENTS,9000022830013,GST 3%,25,20,16,16,6
25150025,MAALA,ORNAMENTS,9000022840012,GST 3%,30,25,19,19,11
25160030,MAALA,ORNAMENTS,9000022850011,GST 3%,40,30,12,12,3
25170025,MAALA,ORNAMENTS,9000022860010,GST 3%,35,25,20,20,0
25180025,MAALA,ORNAMENTS,9000022870019,GST 3%,30,25,18,18,0
25190025,MAALA,ORNAMENTS,9000022880018,GST 3%,30,25,18,18,16
25200032,MAALA,ORNAMENTS,9000022890017,GST 3%,35,32,22,22,5
25210015,TOKIYO,FANCY,9000022900013,GST 12%,20,15,8,8,-0.5
25220015,TOKIYO,FANCY,9000022910012,GST 12%,23,15,6,6,-24
25230015,TOKIYO,FANCY,9000022920011,GST 12%,20,15,10,10,2.5
25240015,TOKIYO,FANCY,9000022930010,GST 12%,20,15,10,10,12
25250018,TOKIYO,FANCY,9000022940019,GST 12%,25,18,11,11,6
25260020,TOKIYO,FANCY,9000022950018,GST 12%,25,20,16,16,23
25270018,TOKIYO,FANCY,9000022960017,GST 12%,23,18,11,11,-2
25280018,TOKIYO,FANCY,9000022970016,GST 12%,25,18,12,12,9
25290020,TOKIYO,FANCY,9000022980015,GST 12%,25,20,12,12,18
25310035,TAATTOO,FANCY,9000022990014,GST 12%,40,35,27,27,1
25320016,BINDI,FANCY,9000023000019,GST 12%,20,16,15,15,7
25330020,BINDI,FANCY,9000023010018,GST 12%,25,20,7,7,11
25340020,BINDI,FANCY,9000023020017,GST 12%,23,20,16,16,6
25350010,BINDI,FANCY,9000023030016,GST 12%,15,10,6,6,4
25300015,TAATTOO,FANCY,9000023040015,GST 12%,20,15,8,8,27
25360016,BINDI,FANCY,9000023050014,GST 12%,20,16,14,14,15
25370020,BINDI,FANCY,9000023060013,GST 12%,25,20,8,8,15
25380017,BINDI,FANCY,9000023070012,GST 12%,20,17,16,16,1
25390020,BINDI,FANCY,9000023080011,GST 12%,25,20,15,15,14
25400019,BINDI,FANCY,9000023090010,GST 12%,25,19,18,18,0
25410020,BINDI,FANCY,9000023100016,GST 12%,25,20,15,15,2
25420025,BINDI,FANCY,9000023110015,GST 12%,30,25,6,6,3
25430010,BINDI,FANCY,9000023120014,GST 12%,15,10,6,6,1
25440020,BINDI,FANCY,9000023130013,GST 12%,25,20,12,12,4
25450030,BINDI,FANCY,9000023140012,GST 12%,35,30,25,25,5
25460016,BINDI,FANCY,9000023150011,GST 12%,20,16,7,7,0
25470020,BINDI,FANCY,9000023160010,GST 12%,25,20,7,7,8
25480020,BINDI,FANCY,9000023170019,GST 12%,25,20,7,7,-9
25490010,BINDI,FANCY,9000023180018,GST 12%,15,10,3,3,35
25500125,HAIR CLIP,FANCY,9000023190017,GST 12%,150,125,40,40,12
25510085,HAIR CLIP,FANCY,9000023200013,GST 12%,95,85,45,45,6
25520015,HAIR BOW,FANCY,9000023210012,GST 12%,25,15,8,8,64
25530016,HAIR BOW,FANCY,9000023220011,GST 12%,230,16,9,9,10
25540015,HAIR BOW,FANCY,9000023230010,GST 12%,30,15,8,8,12
25550013,HAIR BOW,FANCY,9000023240019,GST 12%,20,13,8,8,54
25560015,HAIR BOW,FANCY,9000023250018,GST 12%,30,15,8,8,1.5
25570001,BUSH,FANCY,9000023260017,GST 12%,3,1,0.81,0.81,677
25580012,BUSH,FANCY,9000023270016,GST 12%,15,12,9,9,10
25590007,BUSH,FANCY,9000023280015,GST 12%,10,7,7,7,14
25600035,STRUTCH BAND,FANCY,9000023290014,GST 12%,40,35,24,24,-3
25610035,STRUTCH BAND,FANCY,9000023300010,GST 12%,40,35,18,18,1
25620125,HAIR STYLE,FANCY,9000023310019,GST 12%,150,125,75,75,0
25630125,HAIR STYLE,FANCY,9000023320018,GST 12%,150,125,105,105,2
25640110,HAIR STYLE,FANCY,9000023330017,GST 12%,120,110,90,90,0
25650100,HAIR STYLE,FANCY,9000023340016,GST 12%,110,100,70,70,-2
25660088,HAIR STYLE,FANCY,9000023350015,GST 12%,99,88,70,70,2
25670130,HAIR STYLE,FANCY,9000023360014,GST 12%,150,130,110,110,3
25680090,HAIR STYLE,FANCY,9000023370013,GST 12%,110,90,70,70,0
25690010,RUBBER,FANCY,9000023380012,GST 12%,15,10,3.5,3.5,57
25700045,NAIL POLISH,COSMETICS,9000023390011,GST 12%,55,45,20,20,12
25710005,RUBBER,FANCY,9000023400017,GST 12%,10,5,1.6,1.6,39
25720050,MOTTU PIN,FANCY,9000023410016,GST 12%,60,50,30,30,17
25730035,HAIR STYLE,FANCY,9000023420015,GST 12%,45,35,12,12,-3
25740125,RING,FANCY,9000023430014,GST 12%,165,125,84,84,3
25750025,NOSE STONE,FANCY,9000023440013,GST 12%,30,25,9,9,18
25760033,PAAYAL,FANCY,9000023450012,GST 12%,50,33,21,21,-2
25770046,PAAYAL,FANCY,9000023460011,GST 12%,55,46,36,36,7
25780055,BRACELET,ORNAMENTS,9000023470010,GST 3%,60,55,30,30,2
25790028,BRACELET,ORNAMENTS,9000023480019,GST 3%,35,28,13,13,7
257900028,BRACELET,ORNAMENTS,9000023490018,GST 3%,35,28,13,13,0
25800026,MOTTU PIN,ORNAMENTS,9000023500014,GST 3%,30,26,14.4,14.4,34
25810021,MOTTU PIN,ORNAMENTS,9000023510013,GST 3%,30,21,12,12,63
25820160,MAALA,ORNAMENTS,9000023520012,GST 3%,200,160,75,75,1
25830125,MAALA,ORNAMENTS,9000023530011,GST 3%,150,125,60,60,5
25840065,MAALA,ORNAMENTS,9000023540010,GST 3%,80,65,48,48,0
25850042,MAALA,ORNAMENTS,9000023550019,GST 3%,50,42,39,39,11
25860040,MAALA,ORNAMENTS,9000023560018,GST 3%,50,40,24,24,2
25870060,MAALA,ORNAMENTS,9000023570017,GST 3%,70,60,48,48,10
25880065,MAALA,ORNAMENTS,9000023580016,GST 3%,80,65,48,48,3
25890036,MAALA,ORNAMENTS,9000023590015,GST 3%,43,36,33,33,6
25900050,KAMMAL,ORNAMENTS,9000023600011,GST 3%,55,50,34,34,12
25910055,KAMMAL,ORNAMENTS,9000023610010,GST 3%,60,55,45,45,4
25920012,MOTTU PIN,ORNAMENTS,9000023620019,GST 3%,15,12,4,4,20
25930012,MOTTU PIN,ORNAMENTS,9000023630018,GST 3%,15,12,4,4,12
25940025,TOKIYO,FANCY,9000023640017,GST 12%,30,25,16,16,4
25950050,BRACELET,ORNAMENTS,9000023650016,GST 3%,55,50,36,36,5
25960073,BRACELET,ORNAMENTS,9000023660015,GST 3%,80,73,54,54,2
25970065,BRACELET,ORNAMENTS,9000023670014,GST 3%,70,65,54,54,12
25980015,RUBBER,FANCY,9000023680013,GST 5%,20,15,7,7,14
25990018,RUBBER,FANCY,9000023690012,GST 5%,25,18,8,8,8
26000013,RING,ORNAMENTS,9000023700018,GST 3%,20,13,5,5,60
26010210,CROWN,ORNAMENTS,9000023710017,GST 3%,250,210,150,150,1
26020155,KAMMAL,ORNAMENTS,9000023720016,GST 3%,170,155,102,102,3
26030150,CROWN,ORNAMENTS,9000023730015,GST 3%,175,150,78,78,0
26040150,CROWMN,ORNAMENTS,9000023740014,GST 3%,175,150,78,78,1
26050150,MOTTU PIN,FANCY,9000023750013,GST 5%,180,150,70,70,18
26060155,MOTTU PIN,FANCY,9000023760012,GST 5%,185,155,78,78,-2
26070015,BANGLES ,ORNAMENTS,9000023770011,GST 3%,25,15,7,7,54
26080125,JEWEL,ORNAMENTS,9000023780010,GST 3%,135,125,75,75,1
26090080,JEWEL,ORNAMENTS,9000023790019,GST 3%,95,80,51,51,0
26100280,JEWEL,ORNAMENTS,9000023800015,GST 3%,290,280,265,265,1
